article_id,year,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,dominant_topic
2017E193A075,2017,0.0,0.0,0.0017781121578696998,0.0,0.0,0.0,0.0007956491939190407,0.0,0.002341032275990311,0.0,0.0,0.0024420307219592896,0.0,0.10037981999701684,0.0,0.0,3.80280020304608e-05,0.0,0.0,0.0,0.0,0.003099788799693847,0.0,0.0,0.0,13
2017E192A001,2017,0.010847498250143351,0.00044540713033274735,0.09769337311189939,0.060270675645394026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019034575170475285,0.0,0.00702028830438884,0.0,0.11219431379398352,0.0,0.00038709153295664865,0.0,21
2017E192A051,2017,0.0,0.0008286341801267483,0.07475486468453346,0.07692601976525462,0.09943542844852375,0.0,0.0,0.0038713742536127115,0.0,0.0,0.0,0.0,0.005617511001481666,0.0,0.0,0.0,0.0,0.0,0.0,0.0028089933207198496,0.0,0.1388655789536524,0.0029000366937439567,0.0,0.0,21
2017E192A053,2017,0.008000884018200458,0.0,0.046032014245871056,0.028972235307283146,0.009640650378549961,0.0,0.0,0.003548905611550225,0.0,0.0,0.0,0.00600663171071845,0.0,0.0,0.0,0.0,0.0,0.0,0.014456669461814122,0.021863517403996495,0.014256111265343228,0.0,0.009819702616358447,0.004445255173641332,0.0007894077443786815,2
2017E191A040,2017,0.0055945970260062785,0.0,0.0,0.00011126261477009123,0.0,0.0,0.004561544328792836,0.0,0.0,0.017033297070412318,0.03678409960636255,0.0,0.010754462055820155,0.0,0.00585597450311642,0.0,0.0,0.0007404888001488706,0.0,0.0,0.031261334375494776,0.0038041758671467454,0.0,0.0,0.0,10
2017E188A001,2017,0.008834100865743818,0.010211566458486258,0.002267670590953666,0.0,0.0045125606299920296,0.11715722911728353,0.006024966634905926,0.0,0.0,0.0045067038556925575,0.0,0.0,0.0,0.0,0.0050368044535680275,0.0,0.0,0.0,0.0006185376132144487,0.0,0.06518218519990979,0.02297839733388882,0.1469084324726938,0.006810913398495865,0.0038083481538141164,22
2017E188A047,2017,0.0053202112270721285,0.0030300601018125495,0.001348010851446643,0.01117663796002982,0.0,0.032926034740614805,0.0,0.0,0.005714752237808741,0.0019542102845264988,0.0,0.0,0.0,0.0,0.004012926171264283,0.0,0.0,0.0,0.003328229096223511,0.0,0.008259223177521603,0.0,0.08448978567990166,0.0,0.0028888905663172993,22
2017E188A046,2017,0.003617115672551079,0.0,0.00688615092989123,0.0,0.0,0.16001613603520184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005071853626428584,0.00786568137806605,0.0,0.0,0.0,0.0,0.0119183928411117,0.0,0.1583003232117269,0.002430864488716005,0.0,5
2017E187A005,2017,0.0,0.0,0.0,0.0,0.0,0.13969020314756594,0.027332261731430496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009214738254091191,0.0,0.0,0.00012742438637095444,0.12144415349191531,0.005425237430689872,0.0,5
2017E186A008,2017,0.004295487667958704,0.0,0.002361680930084262,0.0,0.0,0.004227138748664813,0.0,0.0,0.0,0.0,0.0005982980788753687,0.0,0.0,0.0018851608090986792,0.001214613302376316,0.0023297739495579273,0.023619654299632656,0.0,0.0,0.0029782555104203422,0.050634464161974146,0.0011841300454474648,0.0803686102427976,0.0,0.003758354762216357,22
2017E183A010,2017,0.0,0.0,0.042758667113703616,0.0,0.0,0.19460811205161188,0.0,0.004763818020474934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012363497489136126,0.0,0.0,0.0,0.023338880879672824,0.0,0.07307784217940629,0.0,0.0,5
2017E207T044,2017,0.005127441109398741,0.0023421212739974284,0.0,0.002289498597930652,0.0,0.000818638817674406,0.0,0.0,0.0,0.2014143040130343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028314425511998284,0.0,0.0,9
2017E207T064,2017,0.0,0.0,0.0,0.0,0.06345446783324103,0.0,0.001471601812043055,0.0,0.0031899317720754604,0.001509655276866572,0.004477257145848292,0.008022438480783656,0.0,0.004265110262653242,0.0025733859759373167,0.0,0.00026012504790602354,0.0,0.0,0.02774657770875143,0.04345881597739556,0.020838728383802994,0.004181397131766922,0.0003792047574820992,0.0,4
2017E205T059,2017,0.0,0.0028043522011282573,0.00047501626542502157,0.005189815839633162,0.06279110907428759,0.0,0.0,0.0015339636622708206,0.007237143378246366,0.010580118017605852,0.059683946233268795,0.0,0.009070059668975753,0.0,0.0,0.0007074434623833197,0.0,0.021488427734630167,0.0,0.0016548427754493368,0.014179185323035156,0.0028511721370522787,0.0,0.0,0.0,4
2017E205T072,2017,0.0055029456595720215,0.0,0.0,0.04171620644499927,0.2368577799460973,0.0,0.0,0.0,0.0,0.0,0.03128918604579529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2017E201T042,2017,0.02632779328198795,0.048089790215245225,0.0023450157909737216,0.013753306868059994,0.0,0.020442902584495912,0.0,0.0016659435081203071,0.0,0.0,0.0,0.0,0.006285695025947784,0.0,0.0,0.007518708395667534,0.006148211837677219,0.00026391043520464555,0.0,0.015137755853654754,0.0015569871993598786,0.0,0.0012620581837760303,0.0084057229680668,0.0,1
2017E200T077,2017,0.027009335636138724,0.0,0.007647065001305033,0.0,0.0,0.0,0.0,0.0,0.2723050695057775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525328646613487,0.0,0.0,0.0,8
2017E200T062,2017,0.014482485293709555,0.0016610585024985978,0.006991148815470944,0.015972135067457396,0.0014431181525974095,0.0,0.0,0.02247541211309722,0.003082940706018652,0.0030451719751607093,0.030334366480962913,0.009612265420923274,0.0,0.0,0.0,0.0,0.004891584951129079,0.04563797140755867,0.011846790333762867,0.007524486623522391,0.021318862851762342,0.0,0.054932395121257575,0.0010686501916342024,0.0,22
2017E200T076,2017,0.0,0.0,0.02159519885919689,0.0,0.0,0.02495847869332375,0.0,0.0,0.0,0.022303874313446465,0.009627259842988074,0.0180501900762425,0.0,0.08262732023833114,0.06647126794808488,0.01359254978887054,0.004105479860570914,0.0,0.0,0.0,0.006610503643905263,0.010025329746834255,0.005055291918221018,0.0,0.0024082426587370576,13
2017E199T051,2017,0.0,0.0,0.0012969127242477123,0.10287982605820434,0.0056430130533799945,0.0,0.0,0.0,0.0,0.003258790681253912,0.04599779579556341,0.00370786804987493,0.027425056491437033,0.0013951324791280982,0.0,0.0,0.0,0.04605898251897488,0.0,0.007374568656853164,0.0,0.003440281384817319,0.005677695492485334,0.0,0.00013814281488133562,3
2017E195T040,2017,0.03967378751111997,0.0,0.02199653676159571,0.0754632313786158,0.003388022961935859,0.05971828258313807,0.0,0.014141787677494917,0.0,0.0,0.0,0.0075389112149828914,0.0,0.0,0.0,3.614006973972726e-05,0.00972267778488593,0.0,0.0,0.0,0.013593742307508235,0.0,0.04966146262151167,0.0,0.0,3
2017E194T024,2017,0.001984994423693494,0.0,0.028640651760328005,0.030268045333150903,0.017896221191684512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016623374137060473,0.0,0.1367439817180361,0.009245369947757258,0.0,0.005683244218188248,21
2017E194T019,2017,0.001984994423693494,0.0,0.028640651760328005,0.030268045333150903,0.017896221191684512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016623374137060473,0.0,0.1367439817180361,0.009245369947757258,0.0,0.005683244218188248,21
2017E193T059,2017,0.01336394384849583,0.0,0.0013004386817683012,0.0,0.0003519171694150769,0.0,0.0,0.0,0.02019355833569376,0.0,0.0,0.0,0.047949413946882055,0.0852178654583963,0.005095921131981828,0.00010596950379747711,0.0,0.0,0.0,0.0008181026818185786,0.027646021829060948,0.007477266787133391,0.0,0.005120421289661687,0.006216987548918362,13
2017E192T043,2017,0.0272168027239561,0.0,0.022261449233064237,0.01299316549744268,0.023319575804771002,0.0,0.0,0.0,0.17143782566426352,0.06113669779869056,0.01102996173968898,0.003049213614551194,0.0,0.006525183298744567,0.0,0.00011553310585577406,0.0,0.0,0.0,0.0,0.0,0.05202593508529192,0.0,0.01790544220828787,0.00046739662418626075,8
2017E192T072,2017,0.036418301273339344,0.0,0.0443950953889987,0.08436376412571285,0.04023654706642283,0.015724390200139042,0.0,0.0,0.009694737796012907,0.0028832294658689282,0.0,0.0,0.0,0.015714668901743375,0.004053756566498542,0.008233669786493076,0.006765243695351046,0.0,0.0,0.0,0.0,0.10837527291715195,0.0,0.00923892146813029,0.012562673956169222,21
2017E192T036,2017,0.01495013083139558,0.0,0.03872538073728506,0.03247672117761848,0.09199045216355484,0.0,0.0,0.0001327793061495016,0.0038793724852893645,0.006816053314672849,0.0,0.00540320467604268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018798739912546842,0.007520125137533924,0.024984737640300143,0.0005747956635568244,0.0,0.005870156070209513,4
2017E192T038,2017,0.021501033212987377,0.0,0.07954100872920844,0.0,0.10981395595053084,0.05405062094570688,0.0,0.0027518561361345316,0.0,0.002782908153702332,0.0,0.0,0.0,0.0,0.0,0.01960342694741511,0.018894380657884114,0.0014868146471475649,0.0,0.0030322338549365283,0.0,0.02705473804043007,0.0,0.027289644835148924,0.0,4
2017E192T042,2017,0.03074353483468914,0.0,0.055197800244585815,0.08542358819085018,0.060124333768069034,0.0023681453194112443,0.0,0.0,0.006057254809819186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06058691239764715,0.0,0.02087781453246546,0.0,3
2017E191T073,2017,0.03504093589413272,0.0,0.007471571222586829,0.13676365237355892,0.0,0.007034688211076025,0.0018763864806007782,0.003199495677149835,0.0,0.0,0.0,0.0,0.0,0.005463828262013447,0.006791102819080068,1.1793010295068563e-05,0.0,0.0,0.008898026369717989,0.0,0.012699765209755819,0.0,0.004575161669061171,0.0,0.0007404328000390244,3
2017E191T037,2017,0.010540750221253344,0.0,0.0,0.1839794346551923,0.012607604831072695,0.0,0.0,0.0,0.0,0.0,0.05340619580186742,0.0005110119725305096,0.013376714412640935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2017E188T042,2017,0.005428392458895344,0.0,0.007803006047212663,0.0,0.0,0.16745857049940815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004458784733838018,0.009429606265279555,0.0,0.0,0.0,0.0,0.0,0.0002466586469458903,0.15678104368353799,0.0024693098099366957,0.0,5
2017E188T041,2017,0.018530974714657047,0.008903202887637443,0.001046286794636005,0.004987483739092713,0.0,0.08054436927337176,0.0,0.003996238873882814,0.0,0.0,0.0,0.0,0.0,0.0,0.00036053327100330515,0.0,0.0,0.0,0.0,0.009140428161423814,0.0,0.0,0.06705388460160211,0.004664060407317569,0.0,5
2017E237A055,2017,0.0,0.0,7.076171142333166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.011925682704028589,0.0,0.0,0.0,0.015221393436718645,0.007474787259632811,0.00014161511377251858,0.00647077369226719,0.0,0.0,0.0,0.016815268891375915,0.00990528568856503,0.014367403238777004,0.00021877066112831878,0.001971073393355462,20
2017E235A057,2017,0.008386516638616597,0.012994969268016495,0.0,0.0,0.038692476065247595,0.0004643440138238578,0.0,0.008099590641348905,0.0,0.0011014063757094628,0.0851140343348483,0.0,0.0,0.00591175703169783,0.0,0.0,0.0,0.015189249682021122,0.0,0.00741038476821156,0.05983975093295256,0.01766965091290372,0.0,0.004797237011017066,0.0,10
2017E222A064,2017,0.008727609704537571,0.0,0.0,0.0,0.0,0.0026109726194513106,0.0,0.0,0.014423640639678624,0.0658419682031348,0.08245730426236132,0.0,0.004220484998699419,0.011709843943038024,0.005935842933225831,0.0,0.0039051154362289065,0.0,0.0,0.0,0.03370814386618829,0.0,0.0,0.006828957867814461,0.0,10
2017E217A046,2017,0.003608517077932191,0.0,0.001135028081187582,0.0,0.0,0.0,0.008701088473125635,0.0,0.0033955393195347506,0.028821872163972563,0.037666528690857876,0.0,0.0,0.004004781016831976,0.0,0.0,0.0,0.0,0.012776594488119086,0.0,0.06866738251675145,0.008922424385850336,0.0,0.0,0.0,20
2017E243T066,2017,0.0,0.0,0.009019550998287948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01365992110236105,0.0,0.13222382204386368,0.0026411543733816886,0.0,0.0,0.0,0.0,0.0,0.0,0.00978919111159267,0.0,0.0,0.0,13
2017E241T076,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0003175682989236389,0.0,0.0,0.1926669739500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0015515406734411487,0.0,0.0,0.0,0.0,0.0,0.0006320410095835959,0.0,0.0,9
2017E240T053,2017,0.0,0.025150883869075095,0.0006555200912604633,0.0,0.0,0.0,0.0,0.0,0.0,0.013194361030783185,0.023799857733634494,0.0030033640182404574,0.0,0.03720960302779528,0.01384133381401315,0.0,0.0,0.0,0.0,0.0,0.031188638344208246,0.009890724079257682,0.0,0.007394442591792464,0.0,13
2017E240T054,2017,0.0039665609917003885,0.0,0.010553474239468813,0.0017947051699747521,0.0,0.0,0.0024379112457095613,3.7487525098968934e-05,0.04699375579323307,0.08239621658955561,0.008355427407327285,0.0020177106889776347,0.0060549988372566865,0.03532672074361004,0.01849591248614723,0.0002890600573537115,0.0,0.0029426296932688525,0.0,0.0,0.0,0.013175429582587434,0.0,0.006914389265427364,0.005391366181756818,9
2017E238T005,2017,0.0,0.029434944651538956,0.0,0.0,0.0,0.0,0.0019169690265356375,0.0,0.0,0.0017249690679048224,0.005509564946461217,0.005948774579532551,0.0,0.011993393806958106,0.010475064169831785,0.0,0.0,0.0,0.0,0.0,0.077202440771003,0.0,0.0,0.0,0.0,20
2017E237T039,2017,0.04114392797657154,9.807013519091257e-05,0.0,0.0,0.0,0.0,0.0,0.019777418231659707,0.0006958799747662374,0.0049399649701953345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008022667574292777,0.0,0.005719145462329312,0.02976619953424943,0.0,0.001356974313626524,0.0,0.004679916065294036,0
2017E235T057,2017,0.01217035884046667,0.0,0.0020777538916639856,0.0,0.0,0.0,0.0017804328289786797,0.0007120118729711968,0.00588797152908628,0.0,0.12125232502544754,0.002062389656037825,0.0,0.008521244123917823,0.0,0.0007707814643807178,0.0,0.0,0.0,0.0011453711556385275,0.013044362549902789,0.006800576134188008,0.0,0.000536426030070365,0.002497771547425002,10
2017E227T066,2017,0.002198762893146976,5.6955764080243015e-06,0.017742798440896095,0.0,0.0,0.0,0.0,0.0,0.0,0.0070096517107431635,0.006530063981472825,0.0,0.0,0.12852425113066254,0.007945273279562933,0.0,0.0,0.0,0.0,0.0,0.0018005701451700154,0.0,0.0,0.0,0.0077079016939726065,13
2017E221T041,2017,0.038130987190929,0.0,0.0,0.0,0.0016938387141328208,0.0,0.0,0.0,0.003519610231186038,0.0315785347108932,0.0,0.0010832258178498286,0.007059207141023988,0.0,0.0,0.0,0.0,0.0004018341264508687,0.0,0.0,0.048081814351827006,0.0,0.0,0.0018037442597260982,0.0,20
2017E214T062,2017,0.013619413637896465,0.0,0.015799645959054733,0.08767905610355795,0.20141519632343502,0.0,0.0,0.007331280575507507,0.0003877932090386253,0.0043791713391538615,0.008917623782049938,0.0,0.00844198288943202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01552520279538306,0.0,0.0,0.0,0.0,4
2017E213T066,2017,0.01840527241690218,0.0,0.0,0.0,0.0006394579433977303,0.0,0.0,0.0,0.0,0.1032012072331183,0.01514064770868849,0.0,0.01228976568245578,0.00709639049345279,0.0033720177743103196,0.0,0.0,0.0,0.0,0.0,0.0061751495774763805,0.0447694620220461,0.0,0.003241348713740989,0.0,9
2017E262A002,2017,0.0,0.0,0.0,0.012028185505024483,0.0,0.1528242593404146,0.06303020035450142,0.0,0.00038800697275740326,0.0,0.0009043575583576693,0.0,0.0,0.0001561233813655672,0.0,0.011264435115529698,0.0,0.005484536658147632,0.0009550052938012258,0.04202529903904793,0.010455172973562618,0.030956121836552643,0.011217978785353785,0.0028212555065036723,0.01606450721655478,5
2017E258A013,2017,0.0,0.01895365214655023,0.0,0.0,0.00909482832690325,0.0,0.0010697774247127078,0.0,0.0,0.0,0.05574151732527136,0.002850604216727652,0.021285757308669835,0.0,0.0,0.0,0.0029439705726227094,0.0,0.0034582339650737664,0.0026099847435742877,0.030423106872663794,0.0028837665906301635,0.0,0.0,0.003596213688928891,10
2017E253A001,2017,0.04360575266225638,0.0,0.0,0.049946716235581286,0.02755325300997115,0.0,0.0,0.01013129244041946,0.0,0.0,0.0,0.0,0.00525387045571523,0.0,0.0,0.0,0.0,0.04234328118514002,0.0,0.0,0.03733442693140399,0.0,0.0,0.0,0.0,3
2017E248A047,2017,0.0,0.0,0.010545747416211568,0.1791281650149558,0.006212896486718105,0.0,0.0,0.010426943007206379,0.0,0.0,0.0,0.0,0.0,0.0041028071451927215,0.0,0.0,0.0,0.013515024023262955,0.0,0.0009389230703325454,0.03312733118731369,0.004107486928643867,0.0,0.0037452878969154407,0.006692808687000354,3
2017E268T055,2017,0.023317654082902924,0.0,0.0,0.17201936207716909,0.0,0.0,0.0,0.0009285670577562049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028229974025938058,0.002605495891551404,0.015388587610072196,0.0017689471491619422,0.010167207071259935,0.0,0.0,3
2017E268T053,2017,0.045744294657179295,0.0,0.0,0.012956699981775885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007273309788509201,0.030983964267385727,0.0,0.014913033207502514,0.0,0.0,0
2017E262T028,2017,0.0,0.0,0.0,0.0,0.0,0.2033424924959664,0.00787781492039075,0.0,0.0,0.00353656688386989,0.0025817626453251185,0.0019091779251574049,0.006466930212631674,0.0008506128892732643,0.0,0.019306427865300905,0.003686748743341258,0.010465776480810087,0.011569322391385462,0.0,0.0013801035468319854,0.0014535836361749942,0.0,0.0,0.007550530032871497,5
2017E262T036,2017,0.012651888318438921,0.0019378724403769881,0.009391292556055645,0.012662536380643059,0.0030712805727019636,0.06846656399035064,0.010796929058593571,0.0,0.0,0.009030495814520974,0.0,0.0,0.0,0.0038087775176835078,0.0,0.0018799977979581425,0.002373008409062968,0.02597036573170178,0.006953781565284814,0.0015881925953797674,0.18328654799862695,0.006094956886741565,0.004810433113357008,0.00012560632639100104,0.00998098274747633,20
2017E262T068,2017,0.0004492517037554687,0.009534557243011516,0.0,0.0,0.0,0.013169020870203624,0.0,0.0,0.008515544990848362,0.0,0.0,0.007789850202388761,0.0,0.0,0.01323672551151512,0.011440676849825526,0.007571767766693611,0.021378345524770786,0.0038936167892874036,0.0,0.0811116473073846,0.0,0.031807896583825324,0.0,0.0,20
2017E262T078,2017,0.03963168643027133,0.0031584509071562452,0.030200610192765834,0.015804781809837746,0.0,0.15090883532302343,0.0,0.0034938037432642862,0.0,0.0,0.0,0.0,0.0,0.0,0.0004555687032589361,0.0005968826527560833,0.0,0.0006280022069236935,0.0,0.0,0.0,0.0,0.0,0.005518787709194354,0.0,5
2017E262T007,2017,0.0,0.0,0.0,0.0,0.0,0.20336939049592895,0.007187341903254503,0.0,0.0,0.002986444978417285,0.002328513485397022,0.0015069317658933607,0.006773050500726288,0.0013164248434644247,0.0,0.019154801462389206,0.003292664343261821,0.010386177473563211,0.01083751481557831,0.0,0.007267681683591048,0.001778886744264393,0.0,0.0,0.007659237450148634,5
2017E262T042,2017,0.0,0.0016157084436915466,0.0,0.0,0.0,0.0986173113417429,0.020680625668325073,0.0,0.007106651411633132,0.0011103396185643494,0.0,0.0,0.0,0.0003791344158944024,0.0,0.0,0.01184561124071536,0.016573251323734165,0.014635067632438256,0.0,0.01473710723251299,0.0,0.007907659539139711,0.0,0.018042787976692197,5
2017E261T015,2017,0.0,0.00146343846912935,0.00991014190604854,0.0,0.0,0.14634458198328745,0.05602533650446756,0.0,0.0,0.0,0.0038580110202253164,0.0,0.0,0.0,0.0019268809289787537,0.015276287838282398,0.018740812776385462,0.020474481749973825,0.0,0.0,0.029573553186143964,0.0,0.0,0.0,0.011540978359208916,5
2017E261T035,2017,0.008773398762225097,0.0028128277658845554,0.003229211707494071,0.0038376167909784536,0.00047605671330078414,0.05171192771509186,0.01993822861706307,0.01325380547932747,0.0,0.01299128098798636,0.002232675780888204,0.009998242019972093,0.0,0.0,0.0,0.0030522797627321584,0.007533924382708803,0.012614805937448957,0.003406972470301973,0.030228889645630315,0.18602425770677405,0.0,0.003792926084425178,0.000913349030165209,0.00847468318487535,20
2017E255T054,2017,0.03646799713610485,0.0,0.006384676866964219,0.0,0.0,0.0006289779138975588,0.0,0.0,0.0,0.14409846686033484,0.0,0.0,0.0,0.0021571679327497847,0.0027645742361257037,0.0,0.005597518765222638,0.0,0.0,0.0,0.007589816824119398,0.0,0.0,0.0,0.0002945460478433313,9
2017E253T005,2017,0.04534951112251529,0.0,0.0,0.03559385324886378,0.1264299729254984,0.0,0.008885538163235163,0.0,0.00482516507034103,0.009507180341485153,0.015518422859745749,0.0,0.1865338167643823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2017E303A070,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.005381690867616835,0.0,0.020167358286940572,0.0013156112222631724,0.0,0.0,0.0002214867039399985,0.010411421031545307,0.009499361326706177,0.0,0.0024648519777508288,0.0,0.0,0.0,0.006020521744818735,0.11022032863702214,0.0,0.0,0.0,21
2017E280A017,2017,0.0,0.0,0.0,0.0,0.0,0.0003885132086993871,0.0,0.0,0.19697761652849743,0.0,0.0,0.0,0.034724005927239454,0.05843252676995672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03518332832252099,0.0,0.0,0.0,8
2017E280A023,2017,0.001086286463878606,0.000909701973656703,0.0,0.0,0.0,0.0,0.0,0.0,0.21465361187123877,0.0,0.0,0.0,0.02980051412454886,0.04103520613360505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432396731868328,0.0,0.0,0.0,8
2017E276A038,2017,0.0,0.0,0.0,0.0,0.0,0.0005702850149154663,0.0,0.0,0.18813466497268896,0.0,0.0,0.0,0.0385841282265507,0.06330229865960281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183160982385023,0.0,0.0,0.0,8
2017E276A054,2017,0.0,0.0,0.0,0.0,0.0,0.0011640485827558542,0.0,0.0,0.2047456216615616,0.0,0.0,0.0,0.03699676202562608,0.057820260987061875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03826108551538684,0.0,0.0,0.0,8
2017E303T080,2017,0.0,0.0,5.393773842899442e-05,0.0,0.0,0.0,0.0,0.0009045778190524646,0.0009451757537521479,0.0,0.007724667621211233,0.0,0.016531485022445298,0.08198846342953406,0.003909765618470331,0.0,0.0,0.0,0.02242283400357608,0.0016950177138833269,0.010248966864873782,0.0,0.0,0.0,0.002066765659281242,13
2017E290T077,2017,0.035205352035367905,0.0,0.0,0.06667886103225855,0.0,7.839201290311193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017646171310237919,0.0,0.00019374932169139613,0.0,0.0,0.05976733199678026,0.0,0.009765805144907786,0.0,0.0,0.009117455485064712,0.0,3
2017E285T050,2017,0.017865967265443136,0.0,0.0,0.001079856773023696,0.07559023251215395,0.0011189778918531382,0.0,0.0,0.0010043220708255201,0.0,0.0,0.0,0.04070871818495414,0.0,0.0,0.0,0.0,0.0,0.0,0.0006121851611801986,0.0,0.0,0.0,0.295920749107232,0.0,23
2017E283T017,2017,0.019726930198036993,0.0,0.0011375151904458288,0.0042016812349887946,0.0,0.0012167344704261702,0.0019763410445728298,0.0,0.018541415879634614,0.0,0.0,0.021811185462559095,0.0,0.0075083809256541335,0.00430795641518131,0.0,0.0051960724318080445,0.0,0.006233310936476219,0.005866327777864256,0.0389604533093181,0.0,0.01795494639030084,0.0,0.009590890682744989,20
2017E283T036,2017,0.009366513459969774,0.007060936528711256,0.0026251911286426046,0.02018881245301079,0.0,0.0032432682582894516,0.0016511829544813051,0.018943598690035292,0.0028511957990861388,0.0,0.0031586711450536423,0.006024807303950477,0.0,0.0,0.05617746632453603,0.0008628961045442546,0.0,0.0,0.022435418439653958,0.04595042028846752,0.16754888537521456,0.0,0.02474812717013826,3.668313228434283e-05,0.0,20
2017E283T059,2017,0.008673042457578424,0.0,0.0,0.0,0.0004430209095913705,0.0,0.002713719856933745,0.0006156958007018908,0.007821500680324542,0.04115327224757604,0.0,0.0,0.005584401927090924,0.0,0.21266376920705082,0.0,0.0,0.0,0.003940105818232094,0.0,0.0,0.0,0.0,0.005405009361819888,0.0011524922048202352,14
2017E282T061,2017,0.04167945640836481,0.0,0.00255617792442909,0.005017403004394442,0.0,0.0,0.004674147110938837,0.0018938775669636995,0.001301598467150998,0.0,0.008036789031248399,0.0007882748955875007,0.0,0.008175891822478989,0.007465970154879075,0.0031290617874740077,0.002109859016173783,0.0,0.006672291037558838,0.003825743879537982,0.032038259446717766,0.019622032880950532,0.0,0.006250975672996605,0.011497206967233504,0
2017E281T026,2017,0.004055786553233455,0.0,0.0037981798679727107,0.025108313472580527,0.0,0.0014791217779911267,0.005111413837564052,0.0,0.007817989371728836,0.0,0.012183178575635351,0.0,0.018227371154052197,0.03243816881108246,0.0022933150591206127,0.0004305542361746672,0.02170565059612952,0.0,0.0,0.0,0.03953471983338528,0.0008971825614125792,0.0,0.0,0.0,20
2017E278T076,2017,0.0037744730423865357,0.0,0.004100151864960963,0.02506702690984496,0.0,0.001470630786933895,0.005520079273385218,0.0,0.007436802168430004,0.0,0.01253231509136655,0.0,0.0176252889319199,0.03212901491744634,0.0011197962057930956,0.0007682791233033934,0.021740595658944577,0.0,0.0,0.0,0.038332849728156426,0.0007352165105676333,0.0,0.0,0.0,20
2017E276T074,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18606412927164648,0.0,0.0,0.0,0.04100372045440303,0.05531394984758543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030229070190435928,0.0,0.0,0.0,8
2017E276T060,2017,0.023727020759605165,0.0007211188407761566,0.0,0.0,0.0,0.0,0.0,0.0,0.002817410667048417,0.0,0.0,0.0,0.0,0.005924249411043309,0.0,0.0,0.0,0.0,0.00930007222442493,0.0,0.01116814071482514,0.022362590128968744,0.0,0.3615238795812444,0.0,23
2017E320A030,2017,0.013553681914026427,0.00040627528605222346,0.0034672729475025673,0.0,0.0,5.457951753954895e-06,0.0004871781571500017,0.0,0.007054116542481357,0.004871611057401645,0.0,0.0,0.20697079793585144,0.013587227129708453,0.0,0.0,0.0,0.0,0.022694061680410618,0.0,0.0,0.0,0.0010641059403890354,0.0,0.0,12
2017E320A076,2017,0.0037834318016537988,4.113318086295738e-05,0.0,0.0,0.0005676648221453115,0.0,0.012532595949785104,0.0,0.008255428358199217,0.0,0.0,0.0001405618320996899,0.20082758859024852,0.006245300917500139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992092579899668,0.0,12
2017E315A046,2017,0.01102620533430874,0.0,0.004822671920134423,0.005282062311642653,0.0,0.019574509367248916,0.0,0.0,0.0,0.0,0.0,0.01835384764300673,0.0,0.004657959297505811,0.00720971954434641,0.005170736926286727,0.014627534429080907,0.0,0.0,0.0020846144200451435,0.04701094221370727,0.0009307857973260119,0.0,0.004274002399953802,0.0045100904788509776,20
