article_id,year,firstname,surname,name,role_raw,gender,type
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Jaroslav,BŽOCH,Jaroslav BŽOCH,poslanec,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Ivan,BARTOŠ,Ivan BARTOŠ,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Ivan,BARTOŠ,Ivan BARTOŠ,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Jaroslav,BŽOCH,Jaroslav BŽOCH,poslanec,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Ivan,BARTOŠ,Ivan BARTOŠ,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Ivan,BARTOŠ,Ivan BARTOŠ,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Jaroslav,BŽOCH,Jaroslav BŽOCH,poslanec,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E065T080,2019,Petr,GAZDÍK,Petr GAZDÍK,předseda hnutí,M,M6
2019E065T080,2019,Petr,FIALA,Petr FIALA,předseda strany,M,M6
2019E065T080,2019,Jaroslav,BŽOCH,Jaroslav BŽOCH,poslanec,M,M6
2019E065T080,2019,Ivan,BARTOŠ,Ivan BARTOŠ,předseda strany,M,M6
2019E065T032,2019,Linda,BARTOŠOVÁ,Linda BARTOŠOVÁ,moderátorka,F,M1
2019E065T032,2019,Jan,PŘÍHODA,Jan PŘÍHODA,mluvčí,M,M1
2019E065T032,2019,Miroslav,TOMAN,Miroslav TOMAN,ministr zemědělství nestr,M,M6
2019E065T032,2019,Jan,PŘÍHODA,Jan PŘÍHODA,mluvčí,M,M1
2019E065T032,2019,Pavel,KOVÁČIK,Pavel KOVÁČIK,předseda poslaneckého klubu,M,M6
2019E065T032,2019,Miroslav,TOMAN,Miroslav TOMAN,ministr zemědělství nestr,M,M6
2019E065T032,2019,Miroslav,KALOUSEK,Miroslav KALOUSEK,předseda poslaneckého klubu,M,M6
2019E065T045,2019,Tereza,KRUČINSKÁ,Tereza KRUČINSKÁ,moderátorka,F,M1
2019E064T064,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E064T064,2019,Miroslav,TOMAN,Miroslav TOMAN,ministr zemědělství nestr,M,M6
2019E064T064,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E064T064,2019,Miroslav,KALOUSEK,Miroslav KALOUSEK,předseda poslaneckého klubu,M,M6
2019E064T064,2019,Pavel,KOVÁČIK,Pavel KOVÁČIK,předseda poslaneckého klubu,M,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor pKdyž jsme u těch,M,M1
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Monika,OBORNÁ,Monika OBORNÁ,poslankyně,F,M6
2019E064T064,2019,Jan,HRNČÍŘ,Jan HRNČÍŘ,poslanec,M,M6
2019E064T064,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E064T064,2019,Jakub,ŽELEZNÝ,Jakub ŽELEZNÝ,moderátor,M,M1
2019E062T015,2019,Hana,SCHARFFOVÁ,Hana SCHARFFOVÁ,moderátorka,F,M1
2019E062T015,2019,Jan,KOCOUREK,Jan KOCOUREK,redaktor,M,M1
2019E062T015,2019,Tana,WOODOVÁ,Tana WOODOVÁ,ekoložka,F,M3
2019E062T015,2019,Virginia,ROSEOVÁ SEAGALOVÁ,Virginia ROSEOVÁ SEAGALOVÁ,členka vědeckého týmu,F,M6
2019E062T015,2019,Jan,KOCOUREK,Jan KOCOUREK,redaktor,M,M1
2019E062T015,2019,Tana,WOODOVÁ,Tana WOODOVÁ,ekoložka,F,M3
2019E062T015,2019,Jan,KOCOUREK,Jan KOCOUREK,redaktor,M,M1
2019E062T015,2019,Tana,WOODOVÁ,Tana WOODOVÁ,ekoložka,F,M3
2019E062T015,2019,Jan,KOCOUREK,Jan KOCOUREK,redaktor,M,M1
2019E120A066,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E108A029,2019,Iva,KUBANKOVÁ,Iva KUBANKOVÁ,moderátorka,F,M1
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Libor,JANEČKA,Libor JANEČKA,pěstitel brambor,M,?
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Libor,JANEČKA,Libor JANEČKA,pěstitel brambor,M,?
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Josef,KRÁLÍČEK,Josef KRÁLÍČEK,předseda,M,M6
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Josef,KRÁLÍČEK,Josef KRÁLÍČEK,předseda,M,M6
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Josef,KRÁLÍČEK,Josef KRÁLÍČEK,předseda,M,M6
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E108A029,2019,Libor,JANEČKA,Libor JANEČKA,pěstitel brambor,M,?
2019E108A029,2019,Pavla,KRŮČKOVÁ,Pavla KRŮČKOVÁ,redaktorka,F,M1
2019E107A007,2019,Roman,FOJTA,Roman FOJTA,moderátor,M,M1
2019E107A007,2019,Mariana,KOPECKÁ,Mariana KOPECKÁ,redaktorka,F,M1
2019E107A073,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E107A073,2019,Petr,SKLENIČKA,Petr SKLENIČKA,rektor,M,M5
2019E107A073,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Martin,REŠ,Martin REŠ,obyvatel,M,M2
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Pavel,NAVRÁTIL,Pavel NAVRÁTIL,místostarosta,M,M6
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Richard,BRABEC,Richard BRABEC,ministr životního prostředí,M,M6
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Jiří,TVRDÝ,Jiří TVRDÝ,zemědělec,M,M2
2019E107A073,2019,Bohumír,DUFEK,Bohumír DUFEK,předseda,M,M6
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Zdeněk,JANDEJSEK,Zdeněk JANDEJSEK,prezident,M,M6
2019E107A073,2019,Miroslav,TOMAN,Miroslav TOMAN,ministr zemědělství,M,M6
2019E107A073,2019,Kateřina,JIROVSKÁ,Kateřina JIROVSKÁ,redaktorka,F,M1
2019E107A073,2019,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2019E107A073,2019,Taťána,MÍKOVÁ,Taťána MÍKOVÁ,meteoroložka,F,M3
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Kristýna,BŘEZOVSKÁ,Kristýna BŘEZOVSKÁ,redaktorka,F,M1
2019E105A025,2019,Radovan,KVAPIL,Radovan KVAPIL,stavbyvedoucí,M,?
2019E105A025,2019,Kristýna,BŘEZOVSKÁ,Kristýna BŘEZOVSKÁ,redaktorka,F,M1
2019E105A025,2019,Radovan,KVAPIL,Radovan KVAPIL,stavbyvedoucí,M,?
2019E105A025,2019,Kristýna,BŘEZOVSKÁ,Kristýna BŘEZOVSKÁ,redaktorka,F,M1
2019E105A025,2019,Jana,KUČEROVÁ,Jana KUČEROVÁ,mluvčí,F,M1
2019E105A025,2019,Kristýna,BŘEZOVSKÁ,Kristýna BŘEZOVSKÁ,redaktorka,F,M1
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Vojtěch,BÍLÝ,Vojtěch BÍLÝ,mluvčí ministerstvo zemědělství,M,M1
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Margita,BALAŠTÍKOVÁ,Margita BALAŠTÍKOVÁ,radní pro životní prostředí a,F,M6
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Margita,BALAŠTÍKOVÁ,Margita BALAŠTÍKOVÁ,radní pro životní prostředí a,F,M6
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Margita,BALAŠTÍKOVÁ,Margita BALAŠTÍKOVÁ,radní pro životní prostředí a,F,M6
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Margita,BALAŠTÍKOVÁ,Margita BALAŠTÍKOVÁ,radní pro životní prostředí a,F,M6
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Margita,BALAŠTÍKOVÁ,Margita BALAŠTÍKOVÁ,radní pro životní prostředí a,F,M6
2019E105A025,2019,Ivana,ŠMELOVÁ,Ivana ŠMELOVÁ,moderátorka,F,M1
2019E105A025,2019,Andrea,ČANDOVÁ,Andrea ČANDOVÁ,redaktorka,F,M1
2019E105A025,2019,Jana,KUČEROVÁ,Jana KUČEROVÁ,mluvčí,F,M1
2019E105A025,2019,Andrea,ČANDOVÁ,Andrea ČANDOVÁ,redaktorka,F,M1
2019E105A025,2019,Pavel,SVOBODA,Pavel SVOBODA,majitel kempu,M,M5
2019E105A025,2019,Andrea,ČANDOVÁ,Andrea ČANDOVÁ,redaktorka,F,M1
2019E102A011,2019,Roman,FOJTA,Roman FOJTA,moderátor,M,M1
2019E102A011,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A011,2019,Lumír,DOBROVOLNÝ,Lumír DOBROVOLNÝ,lesník,M,M5
2019E102A011,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A011,2019,Jan,ROZSÍVAL,Jan ROZSÍVAL,student,M,M2
2019E102A011,2019,Lumír,DOBROVOLNÝ,Lumír DOBROVOLNÝ,lesník,M,M5
2019E102A011,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A011,2019,Petr,KUPEC,Petr KUPEC,odborník na hospodaření s vodou,M,M3
2019E102A011,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A024,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A024,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A024,2019,Barbora,MĚCHUROVÁ,Barbora MĚCHUROVÁ,redaktorka,F,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Zuzana,PETRŮ,Zuzana PETRŮ,moderátorka,?,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E102A024,2019,Blanka,POULOVÁ,Blanka POULOVÁ,redaktorka,F,M1
2019E096A044,2019,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2019E096A044,2019,Vladimír,PISKALA,Vladimír PISKALA,redaktor,M,M1
2019E096A044,2019,Aleš,ERBER,Aleš ERBER,lesnický poradce člen,M,M5
2019E096A044,2019,Vladimír,PISKALA,Vladimír PISKALA,redaktor,M,M1
2019E096A044,2019,Aleš,ERBER,Aleš ERBER,lesnický poradce člen,M,M5
2019E096A044,2019,Vladimír,PISKALA,Vladimír PISKALA,redaktor,M,M1
2019E096A044,2019,Vladimír,PISKALA,Vladimír PISKALA,redaktor,M,M1
2019E096A040,2019,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2019E096A040,2019,Podle,OSN,Podle OSN,stoupla průměrná teplota od roku,F?,?
2019E096A040,2019,Barbora,ŠÁMALOVÁ,Barbora ŠÁMALOVÁ,redaktorka,F,M1
2019E096A040,2019,Ochirtogtoh,TSEDENORGIH,Ochirtogtoh TSEDENORGIH,pastevec,M,?
2019E096A040,2019,Barbora,ŠÁMALOVÁ,Barbora ŠÁMALOVÁ,redaktorka,F,M1
2019E096A040,2019,Byambasuren,TOITOG,Byambasuren TOITOG,vůdce komunity v oblasti,M,?
2019E096A040,2019,Barbora,ŠÁMALOVÁ,Barbora ŠÁMALOVÁ,redaktorka,F,M1
2019E096A040,2019,Marc,TASSÉ,Marc TASSÉ,ředitel stálého zastoupení v,M,M5
2019E096A040,2019,Barbora,ŠÁMALOVÁ,Barbora ŠÁMALOVÁ,redaktorka,F,M1
2019E096A040,2019,Dorjusen,ADIYA,Dorjusen ADIYA,družstvo,M,?
2019E096A040,2019,Barbora,ŠÁMALOVÁ,Barbora ŠÁMALOVÁ,redaktorka,F,M1
2019E120T007,2019,Linda,BARTOŠOVÁ,Linda BARTOŠOVÁ,moderátorka,F,M1
2019E120T007,2019,Guy,VERHOFSTADT,Guy VERHOFSTADT,europoslanec a bývalý belgický premiér,M,M6
2019E120T007,2019,Jan,ZAHRADIL,Jan ZAHRADIL,europoslanec,M,M6
2019E120T007,2019,Bas,EICHOUT,Bas EICHOUT,europoslanec,M,M6
2019E120T007,2019,Linda,BARTOŠOVÁ,Linda BARTOŠOVÁ,moderátorka,F,M1
2019E120T007,2019,Violeta,TOMIČKOVÁ,Violeta TOMIČKOVÁ,slovinská poslankyně,F,?
2019E120T007,2019,Frans,TIMMERMANS,Frans TIMMERMANS,místopředseda,M,M6
2019E120T019,2019,Linda,BARTOŠOVÁ,Linda BARTOŠOVÁ,moderátorka,F,M1
2019E120T019,2019,Guy,VERHOFSTADT,Guy VERHOFSTADT,europoslanec a bývalý belgický premiér,M,M6
2019E120T019,2019,Jan,ZAHRADIL,Jan ZAHRADIL,europoslanec,M,M6
2019E120T019,2019,Bas,EICHOUT,Bas EICHOUT,europoslanec,M,M6
2019E119T067,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E119T067,2019,Jan,HAMÁČEK,Jan HAMÁČEK,předseda strany,M,M6
2019E119T067,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E119T067,2019,Antonín,STANĚK,Antonín STANĚK,ministr kultury,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E119T067,2019,Tereza,STÁRKOVÁ,Tereza STÁRKOVÁ,redaktorka,F,M1
2019E119T067,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2019E119T067,2019,Marcela,AUGUSTOVÁ,Marcela AUGUSTOVÁ,moderátorka,F,M1
2019E119T067,2019,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
