article_id,year,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,dominant_topic
2012E299A038,2012,0.004547965614335096,0.0005749289121475495,0.0013799406578086394,0.0009176301778513305,0.0008158083568486666,0.0,0.0005004108894369631,0.0,0.06742451683438923,0.0,0.0026320025446749233,0.03243161789484671,0.0,0.06640480999232545,0.0,0.0,0.0,0.0021386299995340397,0.004999430808992243,0.0,8
2012E299A058,2012,0.0002951202997485957,0.0013539796451462094,0.0011112373426922927,0.0011054790003716948,0.0010261564025428398,0.0,0.0001473158282851493,0.00015052939018645936,0.07688363637889542,0.0,0.003976419218721782,0.0334185848523166,0.0,0.06877182374563472,0.0,0.0,0.0,0.002386395670675618,0.0046077998989203055,0.0,8
2012E281T005,2012,0.01883171105410826,0.0,0.0,0.2254548011821214,0.0,0.009242892077184766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008574741456551797,0.0020401467380613443,0.0,0.0,0.0,3
2012E331T067,2012,0.0004164654103045182,0.0,0.04741373038027021,0.0,0.0,0.0,0.016461623365161042,0.0,0.0034263693786621167,0.0001275952940569796,0.004152573054626827,0.1500478571603016,0.007150913893232757,0.00690660865803595,0.0,0.0,0.0,0.0,0.0,0.0,11
2012E331T090,2012,0.06208877689764543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003765334394022586,0.0,0.00723056427206892,0.0,0.005561055111149631,0.0,0.0,0.0,0.0,0.0,0
2012E331T041,2012,0.0004164654103045182,0.0,0.04741373038027021,0.0,0.0,0.0,0.016461623365161042,0.0,0.0034263693786621167,0.0001275952940569796,0.004152573054626827,0.1500478571603016,0.007150913893232757,0.00690660865803595,0.0,0.0,0.0,0.0,0.0,0.0,11
2012E317T103,2012,0.007495468646885122,0.0008982109672433136,0.005764434403236278,0.0031282243721835975,0.0,0.005694077195200947,0.007288090817930906,0.02280143278353768,0.0,0.0,0.011484041017186166,0.03441329797470762,0.02029166092908968,0.019012443632210944,0.023878843822215095,0.004215081493921268,0.03316288042950747,0.0001423636660497061,0.0,0.00154160431307694,11
2012E346A086,2012,0.010541263630435439,0.0,0.0,0.007931256221844377,0.0,0.016829422018312293,0.0038391635758753145,0.009159992626757256,0.0004019306849912745,0.0,0.018780985259238277,0.019336238299547608,0.0,0.024138315624077936,0.007853986076862843,0.008257173235804438,0.022734585936427062,0.011549564209751692,0.0,0.0,13
2012E336A013,2012,0.015729917666382362,0.020974207486058022,0.001946378144306306,0.16473795152789997,0.0,0.005432283214459311,0.0,0.05077273430109998,0.0,0.0,0.0,0.0,0.003625857181332,0.01144704887306814,0.0015530093528960513,0.014264374938531088,0.005815822217624848,0.029646305824013147,0.0,0.0,3
2012E346T099,2012,0.011743320005940167,0.0,0.0,0.007869417424848304,0.0,0.016980998595722337,0.003630241070984539,0.008291557629068535,0.0,0.0,0.019371211842057718,0.020782834814661387,0.0,0.02361216509310449,0.007529801564866787,0.006991691634478543,0.023934973078593446,0.010525982748767114,0.0,0.0,16
2012E345T108,2012,0.038006495513297,0.0,0.0,0.0,0.03287023548510367,0.0,0.020733300126274966,0.0,0.03082019511878691,0.0,0.0008847918978158891,0.1225847146484163,0.0,0.008611495878661304,0.003844081829236877,0.003920992917615148,0.0,0.0,0.0,0.0,11
2012E338T018,2012,0.0,0.0006091642440082029,0.00039720656129606734,0.0,0.0,0.0,0.004962557137548096,0.00020417643405139506,0.0017651833106038083,0.0,0.01386605908146971,0.0,0.0,0.06946025520591192,0.0022632882292930694,0.0,0.0,0.0,0.0,0.022289098001347325,13
2012E338T088,2012,0.0,0.0006091642440082029,0.00039720656129606734,0.0,0.0,0.0,0.004962557137548096,0.00020417643405139506,0.0017651833106038083,0.0,0.01386605908146971,0.0,0.0,0.06946025520591192,0.0022632882292930694,0.0,0.0,0.0,0.0,0.022289098001347325,13
2012E338T064,2012,0.0,0.0006091642440082029,0.00039720656129606734,0.0,0.0,0.0,0.004962557137548096,0.00020417643405139506,0.0017651833106038083,0.0,0.01386605908146971,0.0,0.0,0.06946025520591192,0.0022632882292930694,0.0,0.0,0.0,0.0,0.022289098001347325,13
2013E022T022,2013,0.003616007845450198,0.0,0.0,0.0,0.0,0.0,0.0029627044066358747,0.0,0.0,0.0,0.0017119852824344394,0.0,0.0,0.00048463378584406803,0.011354140356845855,0.2277510732017926,0.0,0.0,0.003239093972797076,0.00996704372176424,15
2013E022T054,2013,0.003616007845450198,0.0,0.0,0.0,0.0,0.0,0.0029627044066358747,0.0,0.0,0.0,0.0017119852824344394,0.0,0.0,0.00048463378584406803,0.011354140356845855,0.2277510732017926,0.0,0.0,0.003239093972797076,0.00996704372176424,15
2013E022T049,2013,0.003616007845450198,0.0,0.0,0.0,0.0,0.0,0.0029627044066358747,0.0,0.0,0.0,0.0017119852824344394,0.0,0.0,0.00048463378584406803,0.011354140356845855,0.2277510732017926,0.0,0.0,0.003239093972797076,0.00996704372176424,15
2013E021T107,2013,0.035106750124214756,0.0,0.0,0.004573127867300769,0.0,0.0032888708984408223,0.0,0.0,0.0,0.006972840672949893,0.0,0.0,0.0,0.0,0.0,0.24793760832064535,0.0,0.0,0.050144131876864166,0.0,15
2013E058A080,2013,0.01332455269831403,0.0012494674745933793,0.0003523053996679288,0.0,0.0,0.0,0.009330199293884166,0.0,0.0,0.0,0.0019048694731309702,0.00633203143610214,0.0,0.03871556582080607,0.02219500947720649,0.0056177316433892585,0.0006660480937403578,0.0017666824060962071,0.0,0.013793851286160026,13
2013E057A070,2013,0.012390660694692374,0.0006427392200996207,0.0013632794711651458,0.008105436141228342,0.0,0.010128494841482831,0.0,0.010078658801509337,0.0,0.004681767164915825,0.0026287370255024547,0.0,0.0,0.016920139063045635,0.010617101773201729,0.013871466041063374,0.024217510986087286,0.0029268243756783888,0.0,0.0,16
2013E033A039,2013,0.0178975634744072,0.00020123659347966606,0.007188053856374314,0.01473288169095728,0.0,0.0037420560856321165,0.0,0.0,0.0,0.0,0.0,0.0006911825684210321,0.0,0.015024273623020036,0.0,0.006620842620118,0.022330437296627658,0.0,0.0034591173125527674,0.017887879615706506,16
2013E032T089,2013,0.010537940990538735,0.00015013446486845583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898956196470423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2013E075A042,2013,0.0,0.0,0.00969100034049896,0.0,0.0,0.0,0.0,0.0,0.0,0.00028959369510572525,0.0,0.0,0.0,0.19717037741922258,0.0,0.0,0.0,0.0,0.0,0.0,13
2013E068A047,2013,0.016548363388592894,0.0009569239404666214,0.001667578504994839,0.01053848749742858,0.0,0.01581200407360436,0.0009525336127115852,0.0,0.0,0.0,0.0012572978697566308,0.00035536224912118426,0.0005378711175837824,0.012824707425028347,0.017121384018164182,0.010510670824401231,0.019627868394636414,0.02130704332282975,0.010801325684925712,0.012261822907513072,17
2013E066A064,2013,0.02775783149834153,0.0022119680674736464,0.002209129922656027,0.00808964620553101,0.003148549880709648,0.007463136251719193,0.0,0.004630573716931191,0.0,0.0014981381530974483,0.00012672136056120594,0.0,0.004991885163993711,0.0106293232240127,0.00896976111242688,0.004379074206167952,0.0019552190864740217,0.0027785893729215232,0.04184850710787548,0.011860321337176674,18
2013E066A002,2013,0.005533085980271474,0.0009501887145900583,0.0003822589372758118,0.06389021558262377,0.0,0.0024308335776697565,0.0,0.011161549341105949,0.0,0.0026844882191159503,0.0,0.0022466208890463317,0.0,0.009502740064243426,0.003961614754074721,0.007849642575374979,0.0012234815543272941,0.005214867765395664,0.013035188983707466,0.027725364856550617,3
2013E061A031,2013,0.026502328833918714,0.0,0.006143403823025346,0.009868529747054208,0.04788053755636221,0.005107566141611311,0.018240738526579595,0.0,0.00628311367654976,0.0001624159028333422,0.0,0.002539508010069389,0.0,0.010060176635529439,0.0,0.012790292738894737,0.017782606007895208,0.0014027201305796143,0.08333767707009793,0.0,18
2013E082T023,2013,0.0009584362607163133,0.0018017700871983552,0.0,0.0,0.0,0.0,0.0,0.009179132893312599,0.0023625308128500965,0.012194289693762739,0.002041455060660194,0.03672830692658838,0.01404618295976663,0.07295904844001186,0.0,0.0,0.0,0.0005611564637947729,0.0,0.0,13
2013E066T087,2013,0.06724448449439019,0.0,0.0,0.0169307622384324,0.0020790657979237025,0.009300558069037724,0.0,0.0,8.34921065757276e-05,0.0,0.0,0.0,0.008241895105189667,0.0,0.0,0.010635846289556024,0.005710542826410584,0.0,0.0,0.0,0
2013E064T083,2013,0.04087580990542053,0.0,0.0,0.018485253252859653,0.0010837066732281727,0.00856049628119234,0.0,0.0,0.0,0.0,0.0,0.0,0.002287868864495636,0.004784627815804726,0.0,0.006802280328865935,0.0021659733031517835,0.0,0.0,0.0,0
2013E120T096,2013,0.06520009508869687,0.0,0.0,0.0,0.0,0.0024011774906896734,0.0,0.0,0.0007151570858534836,0.004234423283263851,0.0,0.0,0.0,0.008111360279783321,0.0,0.055756307770036324,0.0,0.0,0.019686149947012486,0.0,0
2013E102T082,2013,0.01714713546351809,0.0,0.0,0.0,0.0010446095737336296,0.0,0.0,0.0,0.00924523953892107,0.10039000987602086,0.0,0.015198929419371282,0.0,0.0,0.0,0.0013216286764161853,0.0,0.0,0.0,0.0,9
2013E098T082,2013,0.04231412244237253,0.0,0.0,0.00392114125237736,0.0,4.077771911616841e-05,0.0,0.00013464308507198629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038042936547258085,0
2013E150T103,2013,0.013000644029952386,0.0,0.0,0.026096370405043395,0.0,0.0,0.0,0.04136062771627109,0.0,0.0,0.0006949108511737395,0.07765679661594298,0.0,0.0,0.0,0.0,0.0,0.04089545394493584,0.0,0.0,11
2013E149T090,2013,0.023077260576981937,0.0,0.008800763791034625,0.0,0.0,0.0,0.012901049711108177,0.008661032167133707,0.0461076329877407,0.06393054171700989,0.0,0.06891199736381817,0.0,0.04612877328840358,0.0,0.00032481489743726175,0.0,0.0,0.0036929912135240765,0.0,11
2013E137T094,2013,0.058243781840770836,0.0,0.0,0.0,0.0,0.005854054237565498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183585835267323,0.0015416955985776116,0.023745420566813308,0.018247129836721557,0.0,0.0,0.0,0
2013E129T092,2013,0.030477191648234998,0.006037388625403975,0.0,0.0,0.00017430940077264629,0.0,0.02156600753505791,0.0,0.0,0.009831866897771492,0.005977108652640008,0.0,0.03628885091087609,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615979930505412,12
2013E123T083,2013,0.037413976607647496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03291358910813378,0.0010721995508268527,0.0,0.0,0.0,0.010966679123022214,3.655792091122393e-05,0.0,0.0,0.0030312446866200874,0.009538821291172655,0.0,0
2013E178A094,2013,0.05536489253785969,0.0,0.0,0.012437857974688523,0.1214536158068747,0.0,0.0,0.0,0.008055419372774559,0.044449549340960105,0.03903957777073075,0.0,0.022880011630751748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2013E173A059,2013,0.0064569229761761455,0.0,0.0,0.0,0.0017539491891135656,0.0,0.0,0.0,0.0003008690453450349,0.13545504075161113,0.0,0.0123866112314855,0.0,0.0,0.0,0.0,0.0,0.0,6.516807121225975e-05,0.0,9
2013E168A034,2013,0.0,0.022420118346918854,0.0,0.0,0.00016857194255988229,0.0,0.0,0.002784627935834604,0.04165095455467734,0.007393132782893853,0.0,0.06439420179394016,0.0016140356128092393,0.06544463777371354,0.0,0.0,0.0,0.0,0.0,0.0,13
2013E160A002,2013,0.01768993572319282,0.0,0.004924791637793523,0.0019945301051413904,0.06996175454255803,0.0,0.01012584954367133,0.007200305218987966,0.013486077463437175,0.04333068981395275,0.030280154600483465,0.022101929104777807,0.012118896502034841,0.011344248275949573,0.004922749387010252,0.0038710114292726545,0.0007014272854795942,0.0035908527226514507,0.006671897675392049,0.0,4
2013E160A003,2013,0.006294653486897221,0.0020208838888472946,0.0007730137377072322,0.12041511386357794,0.015301802355276664,0.0,0.0,0.0,0.0,0.019010760628077092,0.04494197329462102,0.0017066408733772884,0.01950711359822017,0.0,0.005509718562073711,0.0,0.0,0.07265965824916182,0.0,0.014429249546696046,3
2013E160A001,2013,0.016684181793190554,0.0022693240467115327,0.0025454239255365977,0.09107334035840906,0.00027645162049680307,0.0,0.0,0.000315217611949267,0.0,0.10866498396801909,0.039844994211600905,0.0,0.002546613226579294,0.0007498761353593867,0.01440596775747329,0.0,0.0,0.05765048662762536,0.0,0.008775390505972753,9
2013E159A029,2013,0.0,0.0,0.0,0.008184020440145283,0.01065830300157167,0.0,0.0,0.0,0.0010624572059588697,0.009065734394469227,0.012513351152970417,0.0,0.005933210542571833,0.0,0.0,0.000303678302401583,0.0,0.020683245328850436,0.006287630421070523,0.01445961728090437,17
2013E177T011,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015362152990096172,0.0,0.0,0.08634783643651567,0.0,0.0,0.0,0.18184949375908774,0.0,0.0,0.0,0.0,15
2013E176T048,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017028241870808436,0.006775465537833304,0.0,0.04876673226524931,0.0,0.016486092039808237,0.0,0.21020799366838272,0.026833810123986643,0.0,0.0,0.0,15
2013E176T021,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.009893677939122108,0.0,0.0,0.0,0.0,0.031290893898748076,0.0,0.0,0.0,0.19353457942704289,0.0,0.0,0.004852613657752363,0.0,15
2013E176T032,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.009893677939122108,0.0,0.0,0.0,0.0,0.031290893898748076,0.0,0.0,0.0,0.19353457942704289,0.0,0.0,0.004852613657752363,0.0,15
2013E171T056,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314273993351346,0.0,0.0,0.0,0.0040349978345148915,0.010654021265358471,0.0,0.0,0.0,0.0,0.0,9
2013E170T042,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008433236575795221,0.0,0.0,0.0,0.0,0.0,0.18178261821331407,0.0,0.007959361455977022,0.0011276626206628468,0.0,15
2013E170T060,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008433236575795221,0.0,0.0,0.0,0.0,0.0,0.18178261821331407,0.0,0.007959361455977022,0.0011276626206628468,0.0,15
2013E165T075,2013,0.02094088147275801,0.0012880238637296968,0.0,0.005188231730353192,0.005398235256802826,0.00039646814385244523,0.0,0.004699737022315713,0.014363371980645662,0.0,0.003950475623027101,0.026233782369382154,0.020480284390829374,0.01436314798648604,0.0,0.02311598534460589,0.022380183809636835,0.015013964587622317,0.0,0.0,11
2013E162T087,2013,0.034026841785417816,0.0,0.0,0.0,0.18866032694335563,0.0,0.0,0.0,0.0,0.0031625222401292516,0.024749522822070623,0.0,0.0,0.0,0.0019323231500433828,0.0,0.0,0.0,0.0,0.0,4
2013E160T010,2013,0.037924212146813165,0.0,0.0,0.011906804520846971,0.01617090479642744,0.0007055162661476352,0.0,0.0,0.0016911335882623033,0.043486246622587786,0.08507483347038841,0.0,0.042835410992064345,0.0,0.0,0.0017350407647926292,0.002214034551821753,0.0,0.0,0.0,10
